Salary,G,A,S,SOG,INT,CR,CC,TKLW,FC,FS,P,Player,Points,Percentage,Total_Kicks,Win %,D,F,M,M/F,LIV,LEI,MCI,CHE,MUN,WLV,TOT,SHU,ARS,CRY,NEW,BHA,BUR,EVE,BOU,WHU,AVL,SOU,NOR,WAT
5100,0.35,0.0,1.04,0.35,0.69,0.0,0.69,0.35,1.39,1.04,16.68,Michael Obafemi,0.0,25.64,0.0,28.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3300,0.0,0.06,1.02,0.24,2.57,0.54,0.36,1.73,1.55,0.66,45.81,Philip Billing,0.0,11.76,0.0,25.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6100,0.0,0.0,1.0,0.33,1.67,7.67,2.33,1.33,1.67,1.33,34.33,Matt Ritchie,0.0,13.33,0.6666666666666666,16.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,1.0,0.5,0.83,1.5,0.17,0.67,1.67,1.5,27.33,Stuart Armstrong,0.0,19.61,0.0,28.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3200,0.1,0.0,1.0,0.4,1.9,0.1,0.1,0.8,0.6,0.1,39.36,Fabian Balbuena,0.0,10.0,0.0,48.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4300,0.0,0.0,0.99,0.25,0.99,1.24,0.49,1.73,0.25,0.0,57.86,Christian Fuchs,0.0,10.0,0.0,60.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,0.1,0.0,0.98,0.49,1.96,0.59,0.2,0.59,1.27,2.06,36.76,Tom Davies,0.0,7.14,0.0,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3300,0.0,0.0,0.96,0.17,1.14,0.0,0.17,2.1,2.19,0.79,50.55,Tom Trybull,0.0,9.52,0.0,40.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3700,0.0,0.06,0.96,0.06,1.92,0.32,0.51,1.02,1.21,1.28,48.96,Jefferson Lerma,0.0,10.0,0.0,25.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5300,0.0,0.17,0.94,0.17,1.44,8.89,2.5,1.39,1.17,0.67,41.78,Lucas Digne,0.0,8.33,3.9047619047619047,8.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4400,0.13,0.13,0.93,0.4,0.93,2.0,0.87,1.07,0.67,1.0,26.31,Jetro Willems,0.0,9.52,0.23809523809523808,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3700,0.0,0.23,0.93,0.0,0.93,0.7,0.7,0.23,0.23,0.7,34.51,Nathaniel Chalobah,0.0,9.09,0.09523809523809523,29.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4500,0.0,0.11,0.93,0.22,1.69,1.04,0.93,1.47,1.64,1.09,38.5,James McArthur,0.0,14.29,0.0,31.39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,0.06,0.06,0.91,0.19,1.49,0.19,0.32,0.91,0.32,0.58,49.78,Nathan Ake,0.0,0.0,0.0,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4500,0.24,0.0,0.88,0.4,1.2,4.08,0.4,1.36,0.8,0.8,47.04,Aaron Cresswell,0.0,16.67,0.0,48.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4800,0.12,0.0,0.87,0.19,1.75,2.56,0.93,0.69,0.12,0.25,42.51,Patrick van Aanholt,0.0,0.0,1.0,31.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4200,0.06,0.06,0.84,0.22,1.84,1.79,0.89,1.45,1.23,0.67,34.31,Jonny,0.0,6.67,0.0,41.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,0.0,0.0,0.83,0.33,1.33,0.0,0.0,0.5,0.5,1.17,44.0,Grant Hanley,0.0,7.14,0.0,40.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3800,0.11,0.0,0.82,0.16,2.8,0.05,0.6,2.36,1.37,0.66,52.19,Wilfred Ndidi,0.0,13.33,0.0,60.61,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,0.27,0.14,0.82,0.27,0.55,2.47,1.51,1.78,1.37,0.96,33.89,Bernard,0.0,15.38,0.23809523809523808,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3600,0.0,0.0,0.82,0.41,1.43,0.82,0.41,2.25,1.43,2.25,39.89,James McCarthy,0.0,11.76,0.0,31.39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.07,0.81,0.07,2.37,0.61,0.61,1.15,1.76,1.15,52.98,Etienne Capoue,0.0,10.0,0.14285714285714285,29.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.81,0.81,0.81,17.03,Yoshinori Muto,0.0,20.0,0.0,16.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,0.0,0.2,0.81,0.2,2.83,0.4,0.61,1.01,1.01,0.81,53.27,Hamza Choudhury,0.0,11.11,0.0,60.61,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,0.0,0.0,0.81,0.48,0.65,0.0,0.0,0.81,0.48,0.81,43.06,Maya Yoshida,0.0,5.88,0.0,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,0.0,0.18,0.8,0.27,1.16,0.18,0.18,1.34,0.63,1.34,40.09,Mason Holgate,0.0,3.57,0.0,8.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3600,0.09,0.09,0.79,0.26,1.76,0.18,0.18,0.7,0.97,0.18,49.88,Alexander Tettey,0.0,11.76,0.0,40.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3200,0.11,0.0,0.78,0.22,1.66,0.22,0.11,0.78,1.0,0.55,43.28,Chris Mepham,0.0,6.25,0.0,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2900,0.1,0.0,0.77,0.39,1.35,0.1,0.48,0.87,0.48,0.48,40.37,Jannik Vestergaard,0.0,5.0,0.0,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3900,0.5,0.0,0.75,0.5,0.5,0.25,0.75,0.25,1.0,0.25,37.6,Matthew Longstaff,0.0,17.54,0.0,16.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4400,0.06,0.12,0.75,0.12,0.81,1.99,0.62,0.5,1.24,0.56,70.05,Kyle Walker,0.0,8.33,0.047619047619047616,76.66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,0.74,0.0,0.0,0.0,1.48,0.0,4.43,0.0,9.59,Albian Ajeti,0.0,40.0,0.0,48.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2700,0.0,0.0,0.74,0.16,1.23,0.0,0.08,0.49,0.98,0.16,39.8,Craig Dawson,0.0,9.52,0.0,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,0.05,0.26,0.74,0.26,1.53,6.84,2.32,1.74,1.42,0.58,53.95,Joao Moutinho,0.0,15.38,6.428571428571429,41.93,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.0,0.44,0.74,0.15,0.44,2.21,1.91,0.88,1.18,1.33,26.51,Christian Atsu,0.0,12.5,0.2857142857142857,16.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3600,0.0,0.0,0.73,0.0,1.22,1.95,0.24,1.22,0.73,0.24,51.46,Simon Francis,0.0,3.45,0.0,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4000,0.11,0.06,0.73,0.17,0.73,1.13,0.62,0.73,1.74,0.45,49.22,Moussa Sissoko,0.0,12.5,0.0,45.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,0.07,0.07,0.72,0.22,0.72,0.43,0.65,1.08,1.36,0.79,52.14,Mark Noble,0.0,20.0,0.0,48.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3200,0.0,0.0,0.71,0.35,2.83,1.06,0.35,0.71,1.77,0.71,41.1,Florian Lejeune,0.0,4.55,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,0.71,0.27,1.5,3.8,0.71,1.59,0.8,0.09,34.48,Cedric Soares,0.0,8.33,0.0,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3600,0.0,0.0,0.68,0.26,2.21,0.42,0.37,1.68,1.05,0.16,48.26,Declan Rice,0.0,9.09,0.0,48.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3300,0.0,0.07,0.66,0.13,1.51,1.32,0.53,1.25,0.79,0.72,29.1,Isaac Hayden,0.0,7.69,0.0,16.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2800,0.0,0.0,0.64,0.0,0.86,1.93,0.0,1.07,0.64,0.64,24.43,Emil Krafth,0.0,3.13,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3300,0.0,0.0,0.64,0.13,0.77,0.0,0.13,0.9,0.13,0.13,71.74,John Stones,0.0,10.0,0.0,76.66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.64,0.13,1.65,0.64,0.76,0.51,1.15,1.15,52.57,Lewis Cook,0.0,10.0,0.09523809523809523,25.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3600,0.0,0.0,0.63,0.18,1.35,1.35,0.81,1.35,1.08,1.35,75.14,Harry Winks,0.0,6.67,0.2857142857142857,45.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,0.18,0.09,0.62,0.36,0.89,1.42,0.18,1.07,0.8,0.27,31.72,Federico Fernandez,0.0,9.09,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2800,0.0,0.0,0.62,0.0,1.24,0.0,0.62,0.62,0.0,0.62,41.59,Jack Simpson,0.0,5.56,0.0,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3000,0.0,0.0,0.62,0.0,1.97,0.12,0.12,1.35,0.86,0.25,43.58,Ibrahim Amadou,0.0,7.14,0.0,40.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3600,0.0,0.0,0.61,0.0,1.58,0.85,0.36,1.33,1.94,0.12,49.49,Morgan Schneiderlin,0.0,6.67,0.047619047619047616,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3700,0.0,0.0,0.6,0.0,0.6,3.93,0.3,2.11,1.51,0.91,31.41,Ruben Vinagre,0.0,10.53,0.0,41.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,0.13,0.07,0.6,0.4,1.0,0.2,1.41,1.27,1.34,0.87,84.98,Rodri,0.0,0.0,0.0,76.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.0,0.15,0.59,0.0,1.04,3.55,0.89,1.48,0.74,0.15,39.52,Daryl Janmaat,0.0,0.0,0.0,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3100,0.07,0.0,0.59,0.2,1.45,0.0,0.13,0.66,0.79,0.39,45.23,Michael Keane,0.0,3.85,0.0,8.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3700,0.0,0.15,0.59,0.15,1.33,0.29,0.74,0.74,1.47,0.15,55.09,Eric Dier,0.0,11.11,0.0,45.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,0.0,0.0,0.59,0.0,0.59,4.12,0.59,0.59,0.59,0.59,33.53,Leighton Baines,0.0,9.09,0.14285714285714285,8.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3100,0.24,0.0,0.59,0.47,0.82,0.0,0.12,0.82,0.71,0.24,23.06,Ciaran Clark,0.0,8.33,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3300,0.0,0.0,0.58,0.08,0.5,0.0,0.17,0.17,0.5,0.5,39.5,Gary Cahill,0.0,0.0,0.0,31.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5200,0.12,0.12,0.58,0.46,1.15,3.91,0.92,1.73,0.58,1.38,26.7,Andros Townsend,0.0,0.0,0.19047619047619047,31.39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4700,0.0,0.38,0.57,0.1,2.3,3.44,1.15,2.49,1.63,0.86,40.65,Djibril Sidibe,0.0,4.55,0.0,8.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3300,0.06,0.0,0.56,0.06,1.75,0.06,0.19,0.5,0.69,0.75,47.13,Steve Cook,0.0,6.67,0.0,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3600,0.05,0.05,0.56,0.15,1.52,0.1,0.1,0.81,0.41,0.56,63.54,Jonny Evans,0.0,9.09,0.0,60.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,0.0,0.0,0.56,0.0,0.56,3.33,1.11,0.56,0.0,0.56,40.0,Ryan Sessegnon,0.0,25.0,0.047619047619047616,45.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,0.0,0.0,0.55,0.28,0.28,6.09,1.01,1.29,1.57,0.46,36.98,Jose Holebas,0.0,0.0,2.0952380952380953,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400,0.05,0.05,0.53,0.16,1.47,0.11,0.16,1.21,0.89,0.37,67.0,Caglar Soyuncu,0.0,9.09,0.0,60.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.07,0.07,0.52,0.07,1.26,3.71,0.89,0.82,0.59,1.11,37.14,Ryan Bertrand,0.0,3.85,0.6666666666666666,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,0.0,0.1,0.51,0.2,1.01,2.73,0.71,1.01,0.71,0.91,45.56,Seamus Coleman,0.0,3.57,0.0,8.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4800,0.06,0.19,0.5,0.19,1.01,3.9,1.38,0.63,0.82,1.13,64.89,Ben Chilwell,0.0,9.09,0.6190476190476191,60.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.0,0.5,0.11,0.5,1.72,0.72,1.0,0.89,1.5,37.11,Max Aarons,0.0,4.76,0.0,40.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5400,0.0,0.21,0.5,0.14,2.06,4.82,1.06,2.98,1.21,0.43,40.28,Serge Aurier,0.0,5.56,0.0,45.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,0.05,0.0,0.49,0.11,1.43,0.27,0.11,0.82,0.88,0.11,42.45,Leander Dendoncker,0.0,11.76,0.0,41.93,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.16,0.48,0.16,1.76,2.24,1.12,2.72,1.28,0.8,51.79,Arthur Masuaku,0.0,8.33,0.0,48.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000,0.11,0.05,0.47,0.16,1.95,2.32,0.84,2.37,1.47,1.42,57.26,Ricardo Pereira,0.0,13.33,0.0,60.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0.0,0.13,0.45,0.13,3.24,6.74,1.36,1.36,0.58,0.97,43.09,Diego Rico,0.0,5.0,2.857142857142857,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4100,0.0,0.0,0.45,0.06,0.97,0.13,0.19,1.42,0.77,0.45,78.06,Fernandinho,0.0,10.0,0.0,76.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,0.0,0.0,0.44,0.22,1.6,0.07,0.07,0.8,1.24,0.66,38.59,Issa Diop,0.0,6.25,0.0,48.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3300,0.14,0.0,0.43,0.29,0.79,0.07,0.07,0.86,0.79,0.64,33.64,Angelo Ogbonna,0.0,13.33,0.0,48.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2900,0.0,0.0,0.42,0.12,1.09,0.06,0.0,0.66,0.36,0.12,55.21,Ben Godfrey,0.0,0.0,0.0,40.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3800,0.08,0.08,0.42,0.17,1.09,0.08,0.17,1.17,0.67,0.59,35.98,James Tomkins,0.0,9.09,0.0,31.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4900,0.0,0.14,0.41,0.0,1.52,3.86,0.96,0.69,0.96,0.0,62.16,Benjamin Mendy,0.0,6.67,0.0,76.66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.39,0.16,1.01,1.56,0.55,0.94,0.7,1.09,44.14,Jamal Lewis,0.0,3.57,0.0,40.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4300,0.0,0.0,0.37,0.0,1.12,2.98,0.74,1.86,0.37,1.86,68.8,Kyle Walker-Peters,0.0,4.35,0.0,45.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.37,0.0,1.11,2.04,0.74,1.11,1.67,1.11,34.14,Adam Masina,0.0,5.0,0.0,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400,0.0,0.11,0.37,0.05,1.11,0.42,0.47,0.89,0.53,0.21,67.47,Toby Alderweireld,0.0,6.25,0.0,45.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0.09,0.0,0.36,0.09,1.44,0.0,0.09,0.09,0.9,0.54,26.77,Jamaal Lascelles,0.0,0.0,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3200,0.0,0.0,0.35,0.0,0.93,0.93,0.12,0.69,0.93,0.58,27.45,Adrian Mariappa,0.0,0.0,0.0,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3700,0.0,0.11,0.34,0.11,1.37,1.71,0.34,1.03,0.46,0.68,37.3,Jack Stacey,0.0,4.55,0.0,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3500,0.0,0.33,0.33,0.0,0.65,1.3,0.65,0.98,1.3,0.65,42.72,Kevin Danso,0.0,5.88,0.0,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400,0.0,0.0,0.32,0.16,1.13,1.45,0.32,0.65,0.48,0.97,26.61,Yan Valery,0.0,5.56,0.0,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3700,0.0,0.0,0.32,0.0,1.52,0.32,0.56,2.16,1.6,0.64,50.63,Oriol Romeu,0.0,9.09,0.0,28.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,0.0,0.0,0.31,0.0,0.31,0.46,0.92,0.92,2.77,1.23,51.23,Andre Gomes,0.0,0.0,0.0,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3700,0.0,0.0,0.29,0.29,2.35,0.0,0.59,0.29,1.17,0.88,94.98,Aymeric Laporte,0.0,0.0,0.0,76.66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,0.0,0.0,0.28,0.07,1.33,2.66,0.84,1.68,1.12,0.42,39.26,Kiko Femenia,0.0,4.17,0.047619047619047616,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3400,0.0,0.27,0.27,0.0,1.07,0.0,0.27,0.0,0.0,0.0,47.14,Scott Dann,0.0,0.0,0.0,31.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3300,0.0,0.09,0.26,0.09,2.05,0.0,0.17,1.19,0.85,0.6,29.35,Christian Kabasele,0.0,6.67,0.0,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500,0.0,0.0,0.25,0.0,1.25,1.75,0.5,0.25,1.5,0.75,54.35,Ben Davies,0.0,0.0,0.0,45.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0.0,0.0,0.24,0.08,1.79,1.14,0.16,1.55,0.73,1.47,37.74,Joel Ward,0.0,0.0,0.0,31.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3700,0.0,0.0,0.24,0.0,1.2,0.6,0.6,0.96,1.44,0.48,57.56,Fabian Delph,0.0,7.14,0.0,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3200,0.0,0.12,0.24,0.0,1.19,0.0,0.12,1.31,0.71,0.83,43.1,Christoph Zimmermann,0.0,6.25,0.0,40.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4600,0.0,0.0,0.22,0.0,0.87,4.04,1.2,1.2,1.53,1.85,48.87,Danny Rose,0.0,5.56,0.19047619047619047,45.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.11,0.21,0.11,0.64,1.29,0.43,1.39,1.18,2.14,42.11,Adam Smith,0.0,0.0,0.0,25.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2700,0.0,0.0,0.2,0.0,2.0,0.0,0.05,1.15,0.85,0.45,43.0,Jan Bednarek,0.0,3.23,0.0,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3200,0.0,0.0,0.2,0.13,1.2,0.07,0.07,1.13,1.0,0.4,62.6,Davinson Sanchez,0.0,4.35,0.0,45.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0.09,0.09,0.18,0.09,1.06,0.09,0.18,1.15,0.35,0.35,44.73,Jack Stephens,0.0,4.35,0.0,28.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500,0.0,0.0,0.16,0.0,1.47,0.65,0.33,0.33,0.65,0.16,31.3,Ryan Bennett,0.0,5.88,0.0,41.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,0.15,0.15,1.7,1.11,0.3,1.26,0.3,0.44,33.11,Paul Dummett,0.0,3.13,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500,0.0,0.07,0.15,0.0,0.81,1.03,0.37,0.96,0.59,0.0,35.71,Martin Kelly,0.0,3.33,0.0,31.39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3700,0.13,0.0,0.13,0.13,0.67,2.94,0.53,1.34,0.8,0.93,23.5,DeAndre Yedlin,0.0,3.13,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3800,0.0,0.12,0.12,0.0,0.95,2.62,0.24,1.79,1.31,1.07,20.62,Javier Manquillo,0.0,2.38,0.0,16.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3800,0.08,0.08,0.08,0.08,1.79,0.73,0.24,1.38,0.24,1.06,59.0,Jan Vertonghen,0.0,6.67,0.09523809523809523,45.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0.0,0.0,0.06,0.0,0.7,0.06,0.06,0.93,0.58,0.06,36.29,Craig Cathcart,0.0,5.88,0.0,29.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300,0.0,0.0,0.0,0.0,0.6,0.0,0.15,0.75,0.4,0.1,45.8,Conor Coady,0.0,3.13,0.0,41.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,0.0,0.0,2.8,3.11,0.31,1.56,1.25,1.25,43.6,Pablo Zabaleta,0.0,3.7,0.0,48.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,32.91,Jack Wilshere,0.0,17.86,0.0,48.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
